split,record_index,record_id,source,template_family,error_category,text,gold_entity,predicted_entity,gold_span,predicted_span,gold_text,predicted_text,prediction_confidence,gold_label_probability
test,1435,11538,gretel_finance_pii,,false negative,":20:MT300
:25:DEUTDEFFXXX
:20C:IRVTMTX
:50K:/CDRCDEFFXXXKJAKOBSSON49KLÄRE-WEIMER-ALLEEMEININGEN
:57A:KJAKOBSSON
:52A:350008590
:53A:20220323
:54A:MEUD
:56A:DEEUR
:58A:EUR100000,00
:59A:EUR100000,00
:60F:92403
:61F:123456
:62F:/
:64F:/
:71F:ABCDE1234567890
:72F:DEUTDEFFXXX
:86F:230322
:98A:DEUTDEFFXXX

This is a synthetic SWIFT MT300 message. It represents a foreign exchange transaction involving the currencies EUR and DEU. The exchange rate is 1:1, and the amount involved is 100000.00 EUR. The charges for the transaction are represented as 123456. The message includes a phone number (350008590), a name (Karl Jakobsson), and a street address (49 Kläre-Weimer-Allee, Meiningen) as Personally Identifiable Information (PII).",PHONE,,"[117,126)",,350008590,,,0.0008104394830297679
test,1435,11538,gretel_finance_pii,,false negative,":20:MT300
:25:DEUTDEFFXXX
:20C:IRVTMTX
:50K:/CDRCDEFFXXXKJAKOBSSON49KLÄRE-WEIMER-ALLEEMEININGEN
:57A:KJAKOBSSON
:52A:350008590
:53A:20220323
:54A:MEUD
:56A:DEEUR
:58A:EUR100000,00
:59A:EUR100000,00
:60F:92403
:61F:123456
:62F:/
:64F:/
:71F:ABCDE1234567890
:72F:DEUTDEFFXXX
:86F:230322
:98A:DEUTDEFFXXX

This is a synthetic SWIFT MT300 message. It represents a foreign exchange transaction involving the currencies EUR and DEU. The exchange rate is 1:1, and the amount involved is 100000.00 EUR. The charges for the transaction are represented as 123456. The message includes a phone number (350008590), a name (Karl Jakobsson), and a street address (49 Kläre-Weimer-Allee, Meiningen) as Personally Identifiable Information (PII).",PHONE,,"[591,600)",,350008590,,,0.3565955340862274
test,1442,synthetic-00006369,securelogx_custom_logs,order_reference_ssn_shape_warn_v1,wrong entity class,WARN Order reference 504-10-6476 was replayed after a warehouse timeout. log_sequence=6369,BUSINESS_ID,SSN,"[21,32)","[21,32)",504-10-6476,504-10-6476,0.9841248765587807,
test,1443,35220,gretel_finance_pii,,false positive,"Cryptocurrency Transaction Report

Transaction ID, Timestamp, Wallet Address, Type, Amount, Company

1, 2022-01-01T12:34:56, 0x1234567890abcdef, Deposit, 5000, Yoder, Flores and Trujillo
2, 2022-01-02T10:11:12, 0x2345678901abcdef, Withdrawal, 3000, Yoder, Flores and Trujillo
3, 2022-01-03T09:22:34, 0x3456789012abcdef, Trade, 2500, Yoder, Flores and Trujillo
4, 2022-01-04T08:35:56, 0x4567890123abcdef, Deposit, 7000, Yoder, Flores and Trujillo
5, 2022-01-05T07:47:12, 0x5678901234abcdef, Withdrawal, 4000, Yoder, Flores and Trujillo

Note: The above report details the cryptocurrency transactions made by Thibault A. Couturier with the company Yoder, Flores and Trujillo. The transactions include deposits, withdrawals, and trades, along with the corresponding amounts and timestamps. The wallet addresses have been obfuscated for security reasons.

Address: 274 Steven Rue, South Eric",,PERSON_NAME,,"[179,181)",,ru,0.6453613638877869,
test,1443,35220,gretel_finance_pii,,false positive,"Cryptocurrency Transaction Report

Transaction ID, Timestamp, Wallet Address, Type, Amount, Company

1, 2022-01-01T12:34:56, 0x1234567890abcdef, Deposit, 5000, Yoder, Flores and Trujillo
2, 2022-01-02T10:11:12, 0x2345678901abcdef, Withdrawal, 3000, Yoder, Flores and Trujillo
3, 2022-01-03T09:22:34, 0x3456789012abcdef, Trade, 2500, Yoder, Flores and Trujillo
4, 2022-01-04T08:35:56, 0x4567890123abcdef, Deposit, 7000, Yoder, Flores and Trujillo
5, 2022-01-05T07:47:12, 0x5678901234abcdef, Withdrawal, 4000, Yoder, Flores and Trujillo

Note: The above report details the cryptocurrency transactions made by Thibault A. Couturier with the company Yoder, Flores and Trujillo. The transactions include deposits, withdrawals, and trades, along with the corresponding amounts and timestamps. The wallet addresses have been obfuscated for security reasons.

Address: 274 Steven Rue, South Eric",,PERSON_NAME,,"[183,186)",,llo,0.5277420878410339,
test,1449,synthetic-00010625,securelogx_custom_logs,order_reference_ssn_shape_warn_v1,wrong entity class,WARN Order reference 410-74-8992 was replayed after a warehouse timeout. log_sequence=10625,BUSINESS_ID,SSN,"[21,32)","[21,32)",410-74-8992,410-74-8992,0.998065207685743,
test,1452,synthetic-00022063,securelogx_custom_logs,order_reference_ssn_shape_warn_v1,wrong entity class,WARN Order reference 658-18-6738 was replayed after a warehouse timeout. log_sequence=22063,BUSINESS_ID,SSN,"[21,32)","[21,32)",658-18-6738,658-18-6738,0.996775780405317,
test,1462,synthetic-00005837,securelogx_custom_logs,order_reference_ssn_shape_warn_v1,wrong entity class,WARN Order reference 865-96-2573 was replayed after a warehouse timeout. log_sequence=5837,BUSINESS_ID,SSN,"[21,32)","[21,32)",865-96-2573,865-96-2573,0.9942574160439628,
test,1473,45416,gretel_finance_pii,,false negative,"COLD CHAIN LOGISTICS SERVICE AGREEMENT

This Cold Chain Logistics Service Agreement (the ""Agreement"") is entered into and effective as of [Effective Date] (the ""Effective Date"") by and between [Shipper Name], a company organized and existing under the laws of [Shipper Jurisdiction] with its principal place of business at [Shipper Address] (""Shipper""), and [Service Provider Name], a company organized and existing under the laws of [Service Provider Jurisdiction] with its principal place of business at [Service Provider Address] (""Service Provider""). Shipper and Service Provider may be referred to herein individually as a ""Party"" or collectively as the ""Parties.""

WHEREAS, Shipper desires to engage Service Provider to provide cold chain logistics services in connection with the transportation, handling, and storage of Perishable Goods (as defined below), and Service Provider is willing to provide such services, subject to the terms and conditions set forth herein;

NOW, THEREFORE, in consideration of the mutual covenants, representations, warranties, and conditions contained herein, the Parties agree as follows:

1. DEFINITIONS

""Affiliate"" means, with respect to a Party, any entity that directly or indirectly controls, is controlled by, or is under common control with such Party.

""Confidential Information"" has the meaning set forth in Section 12.

""Perishable Goods"" means any goods or products designated as such by Shipper, which require temperature-controlled transportation, handling, and/or storage to maintain their quality, safety, and/or efficacy, including, without limitation, pharmaceuticals, biological materials, food products, and chemicals.

""Temperature Control Standards"" means the temperature ranges and control requirements for the Perishable Goods as specified by Shipper from time to time.

2. SCOPE OF SERVICES

2.1 Service Provider shall provide cold chain logistics services to Shipper in connection with the transportation, handling, and storage of Perishable Goods, including, without limitation:

(a) arranging for the transportation of Perishable Goods by qualified carriers;

(b) providing temperature-controlled storage facilities for Perishable Goods;
",STREET_ADDRESS,,"[323,340)",,[Shipper Address],,,0.18909436091780663
test,1473,45416,gretel_finance_pii,,false negative,"COLD CHAIN LOGISTICS SERVICE AGREEMENT

This Cold Chain Logistics Service Agreement (the ""Agreement"") is entered into and effective as of [Effective Date] (the ""Effective Date"") by and between [Shipper Name], a company organized and existing under the laws of [Shipper Jurisdiction] with its principal place of business at [Shipper Address] (""Shipper""), and [Service Provider Name], a company organized and existing under the laws of [Service Provider Jurisdiction] with its principal place of business at [Service Provider Address] (""Service Provider""). Shipper and Service Provider may be referred to herein individually as a ""Party"" or collectively as the ""Parties.""

WHEREAS, Shipper desires to engage Service Provider to provide cold chain logistics services in connection with the transportation, handling, and storage of Perishable Goods (as defined below), and Service Provider is willing to provide such services, subject to the terms and conditions set forth herein;

NOW, THEREFORE, in consideration of the mutual covenants, representations, warranties, and conditions contained herein, the Parties agree as follows:

1. DEFINITIONS

""Affiliate"" means, with respect to a Party, any entity that directly or indirectly controls, is controlled by, or is under common control with such Party.

""Confidential Information"" has the meaning set forth in Section 12.

""Perishable Goods"" means any goods or products designated as such by Shipper, which require temperature-controlled transportation, handling, and/or storage to maintain their quality, safety, and/or efficacy, including, without limitation, pharmaceuticals, biological materials, food products, and chemicals.

""Temperature Control Standards"" means the temperature ranges and control requirements for the Perishable Goods as specified by Shipper from time to time.

2. SCOPE OF SERVICES

2.1 Service Provider shall provide cold chain logistics services to Shipper in connection with the transportation, handling, and storage of Perishable Goods, including, without limitation:

(a) arranging for the transportation of Perishable Goods by qualified carriers;

(b) providing temperature-controlled storage facilities for Perishable Goods;
",STREET_ADDRESS,,"[506,532)",,[Service Provider Address],,,0.20214938558638096
test,1473,45416,gretel_finance_pii,,false positive,"COLD CHAIN LOGISTICS SERVICE AGREEMENT

This Cold Chain Logistics Service Agreement (the ""Agreement"") is entered into and effective as of [Effective Date] (the ""Effective Date"") by and between [Shipper Name], a company organized and existing under the laws of [Shipper Jurisdiction] with its principal place of business at [Shipper Address] (""Shipper""), and [Service Provider Name], a company organized and existing under the laws of [Service Provider Jurisdiction] with its principal place of business at [Service Provider Address] (""Service Provider""). Shipper and Service Provider may be referred to herein individually as a ""Party"" or collectively as the ""Parties.""

WHEREAS, Shipper desires to engage Service Provider to provide cold chain logistics services in connection with the transportation, handling, and storage of Perishable Goods (as defined below), and Service Provider is willing to provide such services, subject to the terms and conditions set forth herein;

NOW, THEREFORE, in consideration of the mutual covenants, representations, warranties, and conditions contained herein, the Parties agree as follows:

1. DEFINITIONS

""Affiliate"" means, with respect to a Party, any entity that directly or indirectly controls, is controlled by, or is under common control with such Party.

""Confidential Information"" has the meaning set forth in Section 12.

""Perishable Goods"" means any goods or products designated as such by Shipper, which require temperature-controlled transportation, handling, and/or storage to maintain their quality, safety, and/or efficacy, including, without limitation, pharmaceuticals, biological materials, food products, and chemicals.

""Temperature Control Standards"" means the temperature ranges and control requirements for the Perishable Goods as specified by Shipper from time to time.

2. SCOPE OF SERVICES

2.1 Service Provider shall provide cold chain logistics services to Shipper in connection with the transportation, handling, and storage of Perishable Goods, including, without limitation:

(a) arranging for the transportation of Perishable Goods by qualified carriers;

(b) providing temperature-controlled storage facilities for Perishable Goods;
",,PERSON_NAME,,"[367,381)",,Provider Name],0.6188337683677674,
test,1478,5792,gretel_finance_pii,,wrong entity class,"Financial Aid Application - Grants for Academic Excellence

Full Name: Estrella Llorente
Date: 01/10/2022

Contact Information:
Street Address: 254 Geißlergasse
City: 
Postcode: 
Country: United Kingdom
Phone Number: 
Email Address:

Education Details:
Name of School: 
Address: 
Dates Attended: From - To
Highest Level of Education: 
GPA: 

Financial Details:
Bank Account Number: 91441989613249342245340
Bank Name: 
Branch Name: 
Swift Code: 

Statement of Purpose:
I, Estrella Llorente, am applying for the Grants for Academic Excellence to further my educational and career goals. I have consistently maintained an excellent academic record throughout my academic journey. This grant will provide me with the necessary financial support to continue my education and achieve my dreams. I am confident that the knowledge and skills I acquire from my education will enable me to contribute positively to society and make a difference in my chosen field. I am grateful for the opportunity to apply for this grant, and I look forward to the possibility of being a recipient.

Declaration:
I hereby declare that all the information provided in this application is true and correct to the best of my knowledge. I understand that any false or misleading information may lead to disqualification from the grant program.

Signature: Estrella Llorente
Date: 01/10/2022",BANK_ACCOUNT_NUMBER,CREDIT_CARD_NUMBER,"[382,405)","[382,405)",91441989613249342245340,91441989613249342245340,0.95939987046378,
test,1480,4272,gretel_finance_pii,,false negative,"Derivatives Investment Disclosure Statement

This Derivatives Investment Disclosure Statement provides important information about the features, risks, and costs of the derivative products offered by our firm. It is essential that you read and understand this document before making any investment decisions.

Product Description

Our firm offers a range of derivative products, including options and futures contracts, to help our clients manage their investment risks and achieve their financial goals. Below are some examples of the derivative products we offer:

1. Call Options: A call option is a contract that gives the holder the right, but not the obligation, to buy an underlying asset at a predetermined price (strike price) on or before a specific date (expiration date). For example, Quinten S. Coreth von und zu Coredo und Starkenberg may purchase a call option for 100 shares of XYZ Corporation with a strike price of £50 and an expiration date of March 31, 2023.
2. Put Options: A put option is a contract that gives the holder the right, but not the obligation, to sell an underlying asset at a predetermined price (strike price) on or before a specific date (expiration date). For example, Rowe may purchase a put option for 100 shares of ABC Corporation with a strike price of £80 and an expiration date of June 30, 2023.
3. Futures Contracts: A futures contract is a legal agreement to buy or sell a particular asset at a predetermined price at a specified time in the future. For example, Quinten S. Coreth von und zu Coredo und Starkenberg may enter into a futures contract to buy 100 shares of XYZ Corporation at a price of £50 per share on March 31, 2023.

Risks and Costs

Investing in derivative products involves significant risks, including the risk of loss of the entire amount invested. The following are some of the risks and costs associated with investing in derivative products:

1. Market Risk: The value of a derivative product may fluctuate due to changes in the market price of the underlying asset. This risk is particularly high for options and futures contracts, which are subject to leverage and margin requirements.
2. Counter",PERSON_NAME,,"[1208,1212)",,Rowe,,,0.3104797899723053
test,1486,synthetic-00023393,securelogx_custom_logs,order_reference_ssn_shape_warn_v1,wrong entity class,WARN Order reference 970-62-9813 was replayed after a warehouse timeout. log_sequence=23393,BUSINESS_ID,SSN,"[21,32)","[21,32)",970-62-9813,970-62-9813,0.9558241707938058,
test,1489,18203,gretel_finance_pii,,wrong entity class,"BAISET,C,113,20220615,133334.000
C,50682949522561442201,Ayoub Weijland-van Dillen,9,rue Vincent,GB,London,SW1A 2DX,0000000000,0000000000,CASH_CONCENTRATION,20220615,133334.000,1000000.000,1000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,",BANK_ACCOUNT_NUMBER,CREDIT_CARD_NUMBER,"[35,55)","[35,55)",50682949522561442201,50682949522561442201,0.7564082869461605,
test,1489,18203,gretel_finance_pii,,false positive,"BAISET,C,113,20220615,133334.000
C,50682949522561442201,Ayoub Weijland-van Dillen,9,rue Vincent,GB,London,SW1A 2DX,0000000000,0000000000,CASH_CONCENTRATION,20220615,133334.000,1000000.000,1000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,",,STREET_ADDRESS,,"[82,96)",,"9,rue Vincent,",0.8185656189918518,
